DateTime,InsideHumidity,InsideTemperature,InsideCO2,OutsideHumidity,OutsideTemperature,OutsideCO2
2023-01-04 00:00:06,59.2,19.6,1168,88.5,11.2,2165
2023-01-04 00:00:16,59.2,19.6,1168,88.5,11.2,2165
2023-01-04 00:00:26,59.2,19.6,1168,88.5,11.1,2169
2023-01-04 00:00:36,59.2,19.6,1168,88.4,11.2,2151
2023-01-04 00:00:46,59.1,19.6,1163,88.4,11.2,2151
2023-01-04 00:00:56,59.2,19.6,1163,88.4,11.2,2151
2023-01-04 00:01:06,59.1,19.6,1163,88.4,11.2,2151
2023-01-04 00:01:16,59.1,19.6,1168,88.4,11.1,2151
2023-01-04 00:01:26,59.1,19.6,1168,88.4,11.1,2151
2023-01-04 00:01:36,59.1,19.6,1168,88.4,11.2,2151
2023-01-04 00:01:46,59.1,19.6,1168,88.4,11.2,2147
2023-01-04 00:01:56,59.1,19.7,1168,88.4,11.2,2151
2023-01-04 00:02:06,59.1,19.7,1168,88.4,11.2,2151
2023-01-04 00:02:16,59.2,19.7,1168,88.4,11.1,2151
2023-01-04 00:02:26,59.1,19.7,1168,88.4,11.2,2151
2023-01-04 00:02:36,59.1,19.7,1168,88.4,11.2,2151
2023-01-04 00:02:46,59.1,19.7,1168,88.4,11.2,2151
2023-01-04 00:02:56,59.0,19.7,1168,88.4,11.2,2151
2023-01-04 00:03:06,59.1,19.7,1168,88.4,11.2,2151
2023-01-04 00:03:16,59.0,19.7,1168,88.4,11.2,2151
2023-01-04 00:03:26,59.0,19.7,1168,88.3,11.2,2156
2023-01-04 00:03:36,59.0,19.7,1168,88.3,11.2,2156
2023-01-04 00:03:46,59.1,19.7,1168,88.4,11.2,2156
2023-01-04 00:03:56,59.1,19.7,1168,88.3,11.2,2156
2023-01-04 00:04:06,59.1,19.7,1172,88.4,11.2,2156
2023-01-04 00:04:16,59.1,19.7,1172,88.3,11.2,2156
2023-01-04 00:04:26,59.1,19.8,1172,88.3,11.2,2156
2023-01-04 00:04:36,59.1,19.8,1172,88.3,11.1,2156
2023-01-04 00:04:46,59.2,19.7,1172,88.4,11.2,2156
2023-01-04 00:04:57,59.2,19.8,1172,88.3,11.2,2160
2023-01-04 00:05:07,59.1,19.8,1172,88.3,11.2,2160
2023-01-04 00:05:17,59.1,19.8,1172,88.4,11.2,2160
2023-01-04 00:05:27,59.1,19.8,1177,88.4,11.2,2160
2023-01-04 00:05:37,59.1,19.8,1177,88.4,11.2,2160
2023-01-04 00:05:47,59.1,19.8,1177,88.4,11.2,2160
2023-01-04 00:05:57,59.1,19.8,1177,88.4,11.2,2160
2023-01-04 00:06:07,59.2,19.8,1177,88.4,11.2,2165
2023-01-04 00:06:17,59.1,19.8,1177,88.4,11.2,2165
2023-01-04 00:06:27,59.2,19.8,1181,88.4,11.2,2165
2023-01-04 00:06:37,59.1,19.8,1181,88.4,11.2,2160
2023-01-04 00:06:47,59.2,19.8,1181,88.4,11.2,2160
2023-01-04 00:06:57,59.2,19.8,1181,88.4,11.2,2160
2023-01-04 00:07:07,59.2,19.9,1181,88.4,11.2,2160
2023-01-04 00:07:17,59.2,19.9,1186,88.5,11.2,2160
2023-01-04 00:07:27,59.2,19.8,1186,88.5,11.2,2160
2023-01-04 00:07:37,59.1,19.9,1190,88.5,11.2,2160
2023-01-04 00:07:47,59.1,19.9,1190,88.5,11.2,2160
2023-01-04 00:07:57,59.1,19.9,1195,88.5,11.2,2156
2023-01-04 00:08:07,59.1,19.9,1284,88.5,11.2,2160
2023-01-04 00:08:17,59.1,19.9,1275,88.4,11.2,2160
2023-01-04 00:08:27,59.1,19.9,1271,88.5,11.2,2160
2023-01-04 00:08:37,59.1,19.9,1271,88.5,11.1,2160
2023-01-04 00:08:47,59.1,19.9,1275,88.5,11.1,2160
2023-01-04 00:08:57,59.1,19.9,1275,88.5,11.1,2160
2023-01-04 00:09:07,59.1,19.9,1275,88.5,11.1,2165
2023-01-04 00:09:17,59.1,19.9,1275,88.5,11.1,2165
2023-01-04 00:09:27,59.1,19.9,1275,88.5,11.2,2165
2023-01-04 00:09:37,59.1,19.9,1275,88.5,11.1,2165
2023-01-04 00:09:47,59.1,19.9,1280,88.5,11.2,2169
2023-01-04 00:09:57,59.1,19.9,1280,88.5,11.2,2174
2023-01-04 00:10:07,59.0,19.9,1280,88.5,11.2,2174
2023-01-04 00:10:17,59.0,19.9,1284,88.5,11.2,2174
2023-01-04 00:10:27,59.0,20.0,1284,88.5,11.1,2174
2023-01-04 00:10:37,59.0,20.0,1289,88.5,11.2,2169
2023-01-04 00:10:47,59.1,20.0,1289,88.5,11.1,2169
2023-01-04 00:10:57,59.1,20.0,1289,88.5,11.2,2169
2023-01-04 00:11:07,59.1,20.0,1293,88.5,11.2,2174
2023-01-04 00:11:17,59.1,20.0,1293,88.4,11.2,2174
2023-01-04 00:11:27,59.1,20.0,1293,88.5,11.2,2169
2023-01-04 00:11:37,59.1,20.0,1298,88.5,11.2,2165
2023-01-04 00:11:47,59.1,20.0,1293,88.5,11.2,2165
2023-01-04 00:11:57,59.0,20.0,1298,88.5,11.2,2165
2023-01-04 00:12:07,59.1,20.0,1298,88.5,11.2,2165
2023-01-04 00:12:17,59.1,20.0,1302,88.5,11.2,2165
2023-01-04 00:12:27,59.1,20.0,1302,88.5,11.2,2165
2023-01-04 00:12:37,59.1,20.0,1302,88.5,11.2,2165
2023-01-04 00:12:47,59.1,20.0,1302,88.5,11.1,2165
2023-01-04 00:12:57,59.0,20.0,1307,88.5,11.2,2169
2023-01-04 00:13:07,59.1,20.0,1307,88.4,11.2,2169
2023-01-04 00:13:17,59.1,20.1,1307,88.5,11.2,2169
2023-01-04 00:13:27,59.0,20.1,1307,88.5,11.2,2169
2023-01-04 00:13:38,59.0,20.1,1311,88.5,11.2,2174
2023-01-04 00:13:48,59.0,20.1,1311,88.5,11.2,2174
2023-01-04 00:13:58,59.0,20.1,1316,88.5,11.2,2174
2023-01-04 00:14:08,59.1,20.1,1316,88.4,11.2,2174
2023-01-04 00:14:18,59.0,20.1,1311,88.5,11.2,2174
2023-01-04 00:14:28,59.0,20.1,1316,88.4,11.2,2174
2023-01-04 00:14:38,58.9,20.1,1316,88.4,11.2,2169
2023-01-04 00:14:48,58.8,20.1,1316,88.4,11.2,2169
2023-01-04 00:14:58,58.9,20.1,1316,88.4,11.2,2169
2023-01-04 00:15:08,58.8,20.1,1316,88.3,11.2,2174
2023-01-04 00:15:18,58.9,20.1,1316,88.3,11.2,2174
2023-01-04 00:15:28,58.8,20.2,1316,88.2,11.2,2169
2023-01-04 00:15:38,58.9,20.1,1316,88.2,11.2,2174
2023-01-04 00:15:48,58.9,20.2,1320,88.2,11.2,2174
2023-01-04 00:15:58,58.9,20.2,1320,88.2,11.2,2174
2023-01-04 00:16:08,58.9,20.2,1320,88.2,11.2,2160
2023-01-04 00:16:18,58.9,20.2,1316,88.2,11.2,2160
2023-01-04 00:16:28,58.9,20.2,1316,88.1,11.2,2160
2023-01-04 00:16:38,58.9,20.2,1316,88.1,11.2,2165
2023-01-04 00:16:48,59.0,20.2,1316,88.1,11.2,2165
2023-01-04 00:16:58,59.0,20.2,1316,88.1,11.3,2165
2023-01-04 00:17:08,59.0,20.2,1316,88.0,11.2,2165
2023-01-04 00:17:18,59.0,20.2,1320,88.0,11.3,2165
2023-01-04 00:17:28,58.9,20.2,1320,88.0,11.3,2165
2023-01-04 00:17:38,59.0,20.2,1320,87.9,11.3,2165
2023-01-04 00:17:48,58.9,20.2,1320,87.9,11.3,2165
2023-01-04 00:17:58,58.9,20.2,1316,87.8,11.3,2165
2023-01-04 00:18:08,59.0,20.2,1316,87.8,11.3,2165
2023-01-04 00:18:18,58.9,20.2,1320,87.8,11.3,2165
2023-01-04 00:18:28,58.9,20.2,1316,87.8,11.3,2165
2023-01-04 00:18:38,59.0,20.2,1316,87.8,11.3,2169
2023-01-04 00:18:48,58.8,20.2,1316,87.7,11.3,2165
2023-01-04 00:18:58,58.9,20.2,1311,87.7,11.3,2165
2023-01-04 00:19:08,58.9,20.2,1311,87.6,11.3,2165
2023-01-04 00:19:18,58.9,20.2,1316,87.6,11.3,2160
2023-01-04 00:19:28,58.9,20.2,1311,87.5,11.3,2160
2023-01-04 00:19:38,58.9,20.2,1316,87.5,11.3,2160
2023-01-04 00:19:48,58.8,20.2,1316,87.5,11.3,2160
2023-01-04 00:19:58,58.8,20.3,1311,87.4,11.3,2160
2023-01-04 00:20:08,58.8,20.3,1302,87.4,11.3,2156
2023-01-04 00:20:18,58.8,20.3,1302,87.4,11.3,2156
2023-01-04 00:20:28,58.8,20.3,1298,87.3,11.4,2151
2023-01-04 00:20:38,58.8,20.3,1298,87.3,11.3,2156
2023-01-04 00:20:48,58.7,20.3,1298,87.3,11.4,2156
2023-01-04 00:20:58,58.7,20.3,1298,87.2,11.4,2160
2023-01-04 00:21:08,58.6,20.3,1298,87.2,11.4,2151
2023-01-04 00:21:18,58.4,20.3,1298,87.1,11.4,2156
2023-01-04 00:21:28,58.5,20.3,1293,87.0,11.4,2151
2023-01-04 00:21:38,58.6,20.3,1293,87.0,11.4,2151
2023-01-04 00:21:48,58.6,20.3,1293,86.9,11.4,2151
2023-01-04 00:21:58,58.7,20.3,1293,86.9,11.4,2151
2023-01-04 00:22:08,58.6,20.3,1293,86.9,11.4,2151
2023-01-04 00:22:19,58.6,20.3,1293,86.8,11.4,2151
2023-01-04 00:22:29,58.6,20.3,1293,86.7,11.4,2151
2023-01-04 00:22:39,58.6,20.3,1293,86.7,11.4,2151
2023-01-04 00:22:49,58.6,20.3,1293,86.7,11.4,2156
2023-01-04 00:22:59,58.6,20.3,1293,86.7,11.4,2156
2023-01-04 00:23:09,58.6,20.3,1293,86.6,11.4,2156
2023-01-04 00:23:19,58.5,20.3,1293,86.6,11.4,2165
2023-01-04 00:23:29,58.3,20.3,1289,86.5,11.4,2160
2023-01-04 00:23:39,58.4,20.3,1289,86.5,11.4,2156
2023-01-04 00:23:49,58.5,20.3,1289,86.4,11.5,2156
2023-01-04 00:23:59,58.4,20.3,1289,86.4,11.5,2156
2023-01-04 00:24:09,58.4,20.3,1280,86.4,11.5,2156
2023-01-04 00:24:19,58.6,20.3,1280,86.3,11.5,2156
2023-01-04 00:24:29,58.6,20.3,1280,86.3,11.5,2160
2023-01-04 00:24:39,58.5,20.3,1280,86.3,11.5,2160
2023-01-04 00:24:49,58.5,20.3,1280,86.2,11.5,2160
2023-01-04 00:24:59,58.5,20.3,1280,86.2,11.5,2160
2023-01-04 00:25:09,58.6,20.3,1280,86.2,11.5,2160
2023-01-04 00:25:19,58.5,20.3,1280,86.1,11.5,2156
2023-01-04 00:25:29,58.6,20.3,1280,86.1,11.5,2156
2023-01-04 00:25:39,58.6,20.3,1280,86.1,11.5,2156
2023-01-04 00:25:49,58.6,20.3,1280,86.1,11.5,2156
2023-01-04 00:25:59,58.6,20.3,1280,86.1,11.5,2156
2023-01-04 00:26:09,58.6,20.3,1275,86.1,11.5,2156
2023-01-04 00:26:19,58.6,20.3,1275,86.1,11.5,2151
2023-01-04 00:26:29,58.5,20.3,1275,86.1,11.5,2151
2023-01-04 00:26:39,58.6,20.3,1271,86.1,11.5,2151
2023-01-04 00:26:49,58.6,20.3,1271,86.1,11.5,2151
2023-01-04 00:26:59,58.5,20.3,1271,86.0,11.5,2151
2023-01-04 00:27:09,58.5,20.3,1271,86.0,11.5,2151
2023-01-04 00:27:19,58.5,20.3,1271,86.1,11.5,2147
2023-01-04 00:27:29,58.5,20.3,1271,86.0,11.5,2147
2023-01-04 00:27:39,58.4,20.3,1266,86.0,11.5,2147
2023-01-04 00:27:49,58.4,20.3,1266,86.0,11.5,2160
2023-01-04 00:27:59,58.4,20.3,1266,86.0,11.5,2151
2023-01-04 00:28:09,58.4,20.3,1266,86.0,11.5,2147
2023-01-04 00:28:19,58.4,20.3,1266,86.0,11.5,2147
2023-01-04 00:28:29,58.4,20.3,1266,86.0,11.5,2156
2023-01-04 00:28:39,58.4,20.3,1266,85.9,11.5,2151
2023-01-04 00:28:49,58.4,20.3,1266,85.9,11.5,2147
2023-01-04 00:28:59,58.4,20.3,1262,85.9,11.5,2151
2023-01-04 00:29:09,58.4,20.3,1262,85.8,11.5,2156
2023-01-04 00:29:19,58.5,20.3,1262,85.8,11.5,2151
2023-01-04 00:29:29,58.3,20.3,1262,85.8,11.5,2156
2023-01-04 00:29:39,58.3,20.3,1262,85.8,11.5,2156
2023-01-04 00:29:49,58.1,20.3,1258,85.7,11.5,2151
2023-01-04 00:29:59,58.3,20.3,1258,85.7,11.5,2151
2023-01-04 00:30:09,58.3,20.3,1258,85.6,11.5,2156
2023-01-04 00:30:19,58.2,20.3,1258,85.6,11.5,2151
2023-01-04 00:30:29,58.3,20.3,1258,85.5,11.5,2151
2023-01-04 00:30:39,58.3,20.3,1258,85.5,11.5,2151
2023-01-04 00:30:49,58.3,20.3,1258,85.4,11.5,2156
2023-01-04 00:30:59,58.4,20.3,1258,85.4,11.6,2160
2023-01-04 00:31:10,58.4,20.3,1258,85.3,11.6,2160
2023-01-04 00:31:20,58.3,20.3,1258,85.3,11.6,2160
2023-01-04 00:31:30,58.4,20.3,1258,85.3,11.6,2156
2023-01-04 00:31:40,58.2,20.3,1258,85.2,11.6,2160
2023-01-04 00:31:50,58.2,20.3,1258,85.2,11.6,2160
2023-01-04 00:32:00,58.2,20.3,1258,85.1,11.6,2156
2023-01-04 00:32:10,58.1,20.3,1258,85.1,11.6,2156
2023-01-04 00:32:20,58.1,20.3,1258,85.0,11.6,2156
2023-01-04 00:32:30,58.2,20.3,1258,85.0,11.6,2178
2023-01-04 00:32:40,58.3,20.3,1258,85.0,11.6,2169
2023-01-04 00:32:50,58.3,20.3,1258,84.9,11.6,2165
2023-01-04 00:33:00,58.3,20.3,1258,85.0,11.6,2165
2023-01-04 00:33:10,58.1,20.3,1258,85.0,11.6,2165
2023-01-04 00:33:20,58.1,20.3,1258,85.0,11.6,2165
2023-01-04 00:33:30,58.1,20.3,1258,85.0,11.6,2165
2023-01-04 00:33:40,58.0,20.3,1258,85.0,11.6,2160
2023-01-04 00:33:50,58.1,20.3,1258,85.0,11.6,2160
2023-01-04 00:34:00,58.1,20.3,1258,84.9,11.6,2174
2023-01-04 00:34:10,58.2,20.3,1258,84.9,11.6,2174
2023-01-04 00:34:20,58.1,20.3,1258,84.9,11.6,2169
2023-01-04 00:34:30,58.1,20.3,1258,84.9,11.6,2165
2023-01-04 00:34:40,58.1,20.3,1258,84.8,11.6,2165
2023-01-04 00:34:50,58.1,20.3,1253,84.8,11.6,2160
2023-01-04 00:35:00,58.1,20.3,1253,84.8,11.6,2160
2023-01-04 00:35:10,58.1,20.3,1253,84.8,11.6,2160
2023-01-04 00:35:20,58.2,20.3,1253,84.8,11.6,2174
2023-01-04 00:35:30,58.2,20.3,1258,84.8,11.6,2174
2023-01-04 00:35:40,58.3,20.3,1258,84.8,11.7,2174
2023-01-04 00:35:50,58.2,20.3,1258,84.8,11.7,2174
2023-01-04 00:36:00,58.2,20.3,1258,84.7,11.6,2174
2023-01-04 00:36:10,58.2,20.3,1258,84.7,11.6,2169
2023-01-04 00:36:20,58.1,20.3,1258,84.6,11.6,2169
2023-01-04 00:36:30,58.0,20.3,1258,84.6,11.6,2169
2023-01-04 00:36:40,58.1,20.3,1258,84.6,11.6,2174
2023-01-04 00:36:50,58.1,20.3,1258,84.6,11.7,2174
2023-01-04 00:37:00,58.1,20.3,1258,84.6,11.6,2169
2023-01-04 00:37:10,58.1,20.2,1258,84.6,11.6,2169
2023-01-04 00:37:20,58.2,20.2,1258,84.6,11.6,2183
2023-01-04 00:37:30,58.2,20.2,1258,84.7,11.7,2178
2023-01-04 00:37:40,58.2,20.3,1258,84.7,11.6,2174
2023-01-04 00:37:50,58.2,20.2,1253,84.7,11.6,2169
2023-01-04 00:38:00,58.2,20.2,1253,84.7,11.6,2165
2023-01-04 00:38:10,58.2,20.2,1253,84.7,11.6,2165
2023-01-04 00:38:20,58.0,20.3,1253,84.7,11.6,2165
2023-01-04 00:38:30,58.0,20.2,1253,84.7,11.6,2165
2023-01-04 00:38:40,58.1,20.2,1253,84.7,11.6,2169
2023-01-04 00:38:50,58.0,20.2,1253,84.8,11.6,2151
2023-01-04 00:39:00,58.0,20.2,1253,84.7,11.6,2151
2023-01-04 00:39:10,58.0,20.2,1253,84.7,11.6,2156
2023-01-04 00:39:20,58.0,20.2,1253,84.7,11.6,2151
2023-01-04 00:39:30,58.1,20.2,1253,84.7,11.6,2160
2023-01-04 00:39:40,58.0,20.2,1253,84.7,11.6,2165
2023-01-04 00:39:51,58.0,20.2,1253,84.7,11.6,2165
2023-01-04 00:40:01,57.9,20.2,1253,84.7,11.6,2169
2023-01-04 00:40:11,58.0,20.2,1249,84.7,11.6,2201
2023-01-04 00:40:21,58.0,20.2,1253,84.7,11.6,2165
2023-01-04 00:40:31,58.0,20.2,1249,84.7,11.6,2174
2023-01-04 00:40:41,57.9,20.2,1253,84.6,11.6,2165
2023-01-04 00:40:51,58.0,20.2,1249,84.7,11.6,2165
2023-01-04 00:41:01,58.0,20.2,1249,84.7,11.6,2165
2023-01-04 00:41:11,58.0,20.2,1249,84.7,11.6,2165
2023-01-04 00:41:21,58.0,20.2,1249,84.6,11.6,2165
2023-01-04 00:41:31,58.0,20.2,1249,84.6,11.6,2165
2023-01-04 00:41:41,58.0,20.2,1253,84.6,11.6,2169
2023-01-04 00:41:51,57.9,20.2,1253,84.6,11.6,2174
2023-01-04 00:42:01,57.9,20.2,1253,84.6,11.6,2174
2023-01-04 00:42:11,57.9,20.2,1244,84.6,11.6,2151
2023-01-04 00:42:21,57.7,20.2,1244,84.6,11.6,2156
2023-01-04 00:42:31,57.8,20.2,1240,84.6,11.6,2151
2023-01-04 00:42:41,57.8,20.2,1240,84.6,11.6,2151
2023-01-04 00:42:51,57.9,20.2,1240,84.6,11.6,2156
2023-01-04 00:43:01,57.9,20.2,1240,84.6,11.6,2156
2023-01-04 00:43:11,57.9,20.2,1240,84.6,11.6,2156
2023-01-04 00:43:21,57.7,20.2,1240,84.5,11.6,2156
2023-01-04 00:43:31,57.9,20.2,1249,84.5,11.6,2178
2023-01-04 00:43:41,57.9,20.2,1244,84.5,11.6,2160
2023-01-04 00:43:51,57.9,20.2,1244,84.5,11.6,2165
2023-01-04 00:44:01,57.8,20.2,1244,84.5,11.6,2160
2023-01-04 00:44:11,57.8,20.2,1240,84.6,11.6,2156
2023-01-04 00:44:21,57.8,20.1,1240,84.6,11.6,2151
2023-01-04 00:44:31,57.8,20.1,1240,84.6,11.6,2151
2023-01-04 00:44:41,57.8,20.2,1240,84.6,11.6,2151
2023-01-04 00:44:51,57.8,20.2,1240,84.6,11.6,2151
2023-01-04 00:45:01,57.7,20.1,1240,84.7,11.6,2151
2023-01-04 00:45:11,57.8,20.2,1240,84.7,11.6,2160
2023-01-04 00:45:21,57.8,20.1,1240,84.7,11.6,2156
2023-01-04 00:45:31,57.8,20.1,1244,84.7,11.6,2169
2023-01-04 00:45:41,57.9,20.2,1240,84.7,11.6,2165
2023-01-04 00:45:51,57.8,20.1,1244,84.8,11.6,2165
2023-01-04 00:46:01,57.8,20.1,1249,84.8,11.6,2174
2023-01-04 00:46:11,57.8,20.1,1240,84.7,11.6,2160
2023-01-04 00:46:21,57.8,20.1,1240,84.7,11.6,2156
2023-01-04 00:46:31,57.8,20.1,1235,84.8,11.6,2156
2023-01-04 00:46:41,57.8,20.1,1235,84.8,11.6,2156
2023-01-04 00:46:51,57.8,20.1,1235,84.8,11.6,2156
2023-01-04 00:47:01,57.8,20.1,1235,84.8,11.6,2156
2023-01-04 00:47:11,57.8,20.1,1235,84.9,11.5,2156
2023-01-04 00:47:21,57.8,20.1,1235,84.9,11.5,2156
2023-01-04 00:47:31,57.8,20.1,1244,84.9,11.6,2169
2023-01-04 00:47:41,57.8,20.1,1235,84.9,11.6,2156
2023-01-04 00:47:51,57.8,20.1,1235,84.9,11.5,2151
2023-01-04 00:48:01,57.8,20.1,1235,84.9,11.5,2160
2023-01-04 00:48:11,57.7,20.1,1235,84.9,11.5,2160
2023-01-04 00:48:21,57.7,20.1,1235,85.0,11.5,2165
2023-01-04 00:48:31,57.7,20.1,1235,85.0,11.5,2160
2023-01-04 00:48:42,57.7,20.1,1231,84.9,11.5,2165
2023-01-04 00:48:52,57.7,20.1,1231,85.0,11.5,2165
2023-01-04 00:49:02,57.7,20.1,1231,84.9,11.5,2165
2023-01-04 00:49:12,57.7,20.1,1231,84.9,11.5,2160
2023-01-04 00:49:22,57.7,20.1,1231,84.9,11.5,2160
2023-01-04 00:49:32,57.7,20.1,1231,84.9,11.5,2165
2023-01-04 00:49:42,57.7,20.1,1244,84.9,11.5,2178
2023-01-04 00:49:52,57.8,20.1,1244,84.9,11.5,2192
2023-01-04 00:50:02,57.7,20.1,1244,84.9,11.5,2187
2023-01-04 00:50:12,57.7,20.1,1235,84.9,11.5,2169
2023-01-04 00:50:22,57.6,20.1,1235,84.9,11.5,2169
2023-01-04 00:50:32,57.7,20.1,1235,84.9,11.5,2169
2023-01-04 00:50:42,57.7,20.1,1235,84.9,11.5,2169
2023-01-04 00:50:52,57.7,20.1,1235,85.0,11.5,2169
2023-01-04 00:51:02,57.7,20.1,1240,85.0,11.5,2178
2023-01-04 00:51:12,57.8,20.1,1231,85.0,11.5,2165
2023-01-04 00:51:22,57.7,20.1,1231,85.0,11.5,2160
2023-01-04 00:51:32,57.6,20.1,1231,85.0,11.5,2160
2023-01-04 00:51:42,57.6,20.1,1231,85.0,11.5,2169
2023-01-04 00:51:52,57.6,20.1,1231,85.0,11.5,2169
2023-01-04 00:52:02,57.6,20.1,1231,85.0,11.5,2169
2023-01-04 00:52:12,57.6,20.1,1231,85.0,11.5,2165
2023-01-04 00:52:22,57.6,20.1,1231,85.0,11.5,2165
2023-01-04 00:52:32,57.5,20.1,1235,84.9,11.5,2165
2023-01-04 00:52:42,57.6,20.1,1235,84.9,11.5,2165
2023-01-04 00:52:52,57.7,20.1,1235,84.9,11.5,2165
2023-01-04 00:53:02,57.7,20.1,1235,84.9,11.5,2169
2023-01-04 00:53:12,57.6,20.0,1235,84.9,11.5,2169
2023-01-04 00:53:22,57.7,20.1,1235,84.9,11.5,2165
2023-01-04 00:53:32,57.5,20.1,1235,85.0,11.5,2174
2023-01-04 00:53:42,57.6,20.1,1235,84.9,11.5,2174
2023-01-04 00:53:52,57.6,20.0,1240,84.9,11.6,2174
2023-01-04 00:54:02,57.6,20.0,1240,84.9,11.5,2174
2023-01-04 00:54:12,57.6,20.1,1240,84.9,11.5,2187
2023-01-04 00:54:22,57.6,20.0,1240,84.9,11.5,2174
2023-01-04 00:54:32,57.5,20.0,1240,84.9,11.5,2174
2023-01-04 00:54:42,57.5,20.0,1240,84.9,11.5,2169
2023-01-04 00:54:52,57.6,20.0,1240,84.9,11.5,2169
2023-01-04 00:55:02,57.5,20.1,1244,84.9,11.5,2169
2023-01-04 00:55:12,57.5,20.1,1244,84.9,11.5,2169
2023-01-04 00:55:22,57.5,20.1,1244,84.9,11.5,2169
2023-01-04 00:55:32,57.5,20.1,1244,85.0,11.5,2169
2023-01-04 00:55:42,57.5,20.1,1244,85.0,11.5,2169
2023-01-04 00:55:52,57.5,20.1,1249,85.0,11.5,2165
2023-01-04 00:56:02,57.3,20.0,1249,85.0,11.5,2165
2023-01-04 00:56:12,57.4,20.1,1249,85.0,11.5,2169
2023-01-04 00:56:22,57.5,20.0,1249,85.0,11.5,2174
2023-01-04 00:56:32,57.5,20.0,1253,84.9,11.5,2174
2023-01-04 00:56:42,57.5,20.0,1253,84.9,11.5,2169
2023-01-04 00:56:52,57.6,20.0,1253,84.9,11.5,2174
2023-01-04 00:57:02,57.6,20.0,1253,84.9,11.5,2174
2023-01-04 00:57:12,57.7,20.0,1253,85.0,11.5,2169
2023-01-04 00:57:22,57.7,20.0,1253,84.9,11.5,2169
2023-01-04 00:57:33,57.6,20.0,1253,85.0,11.5,2169
2023-01-04 00:57:43,57.5,20.0,1253,84.9,11.5,2169
2023-01-04 00:57:53,57.6,20.0,1258,85.0,11.5,2169
2023-01-04 00:58:03,57.6,20.0,1258,85.0,11.5,2169
2023-01-04 00:58:13,57.5,20.0,1258,85.1,11.5,2169
2023-01-04 00:58:23,57.6,20.0,1258,85.1,11.5,2165
2023-01-04 00:58:33,57.5,20.0,1258,85.1,11.5,2165
2023-01-04 00:58:43,57.6,20.0,1258,85.1,11.5,2165
2023-01-04 00:58:53,57.6,20.0,1258,85.1,11.5,2165
2023-01-04 00:59:03,57.6,20.0,1258,85.2,11.5,2165
2023-01-04 00:59:13,57.6,20.0,1258,85.2,11.5,2165
2023-01-04 00:59:23,57.6,20.0,1258,85.2,11.5,2165
2023-01-04 00:59:33,57.6,20.0,1258,85.2,11.5,2165
2023-01-04 00:59:43,57.5,20.0,1258,85.2,11.5,2165
2023-01-04 00:59:53,57.6,20.0,1258,85.2,11.5,2165
2023-01-04 01:00:03,57.5,20.0,1258,85.2,11.5,2169
2023-01-04 01:00:13,57.6,20.0,1262,85.2,11.5,2169
2023-01-04 01:00:23,57.6,20.0,1262,85.2,11.5,2165
2023-01-04 01:00:33,57.6,20.0,1262,85.3,11.5,2165
2023-01-04 01:00:43,57.7,20.0,1262,85.3,11.5,2165
2023-01-04 01:00:53,57.6,20.0,1262,85.3,11.4,2165
2023-01-04 01:01:03,57.6,20.0,1262,85.4,11.5,2165
2023-01-04 01:01:13,57.6,20.0,1262,85.4,11.5,2165
2023-01-04 01:01:23,57.6,20.0,1262,85.4,11.5,2169
2023-01-04 01:01:33,57.6,20.0,1262,85.4,11.5,2169
2023-01-04 01:01:43,57.5,20.0,1262,85.4,11.5,2165
2023-01-04 01:01:53,57.6,20.0,1262,85.4,11.4,2165
2023-01-04 01:02:03,57.6,20.0,1262,85.4,11.4,2165
2023-01-04 01:02:13,57.5,20.0,1262,85.5,11.4,2169
2023-01-04 01:02:23,57.6,20.0,1262,85.5,11.4,2169
2023-01-04 01:02:33,57.5,20.0,1262,85.5,11.5,2165
2023-01-04 01:02:43,57.5,20.0,1262,85.5,11.4,2165
2023-01-04 01:02:53,57.6,20.0,1271,85.5,11.5,2183
2023-01-04 01:03:03,57.6,20.0,1262,85.5,11.4,2165
2023-01-04 01:03:13,57.6,20.0,1262,85.5,11.4,2169
2023-01-04 01:03:23,57.6,20.0,1195,85.5,11.4,2169
2023-01-04 01:03:33,57.6,20.0,1190,85.5,11.5,2183
2023-01-04 01:03:43,57.6,20.0,1190,85.5,11.4,2178
2023-01-04 01:03:53,57.6,20.0,1190,85.5,11.5,2174
2023-01-04 01:04:03,57.5,20.0,1195,85.5,11.4,2178
2023-01-04 01:04:13,57.5,20.0,1195,85.4,11.4,2174
2023-01-04 01:04:23,57.7,20.0,1199,85.4,11.5,2174
2023-01-04 01:04:33,57.6,20.0,1199,85.4,11.5,2165
2023-01-04 01:04:43,57.6,20.0,1199,85.4,11.5,2165
2023-01-04 01:04:53,57.6,20.0,1199,85.3,11.4,2165
2023-01-04 01:05:03,57.6,20.0,1199,85.4,11.5,2165
2023-01-04 01:05:13,57.6,20.0,1204,85.4,11.5,2165
2023-01-04 01:05:23,57.5,20.0,1204,85.4,11.5,2178
2023-01-04 01:05:33,57.5,20.0,1204,85.4,11.5,2183
2023-01-04 01:05:43,57.5,20.0,1204,85.4,11.4,2169
2023-01-04 01:05:53,57.5,20.0,1208,85.3,11.4,2174
2023-01-04 01:06:03,57.5,20.0,1208,85.3,11.5,2169
2023-01-04 01:06:13,57.6,20.0,1208,85.3,11.5,2169
2023-01-04 01:06:24,57.4,20.0,1208,85.3,11.5,2169
